timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(12.641242980957031, 8.190625190734863, -28)	(0.9972542524337769, 0.07405337691307068, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9688058242070159	0.025695742086063178
0.06675000116229057	(12.64110279083252, 8.19078540802002, -27.993236541748047)	(0.9972419738769531, 0.07420575618743896, -0.0013754254905506968)	(0.013588699512183666, -0.0032279479783028364, 0.13737799227237701)	-18.62122706416734	0.0450538082837064	0	0	0.16709833365129226	0.16709833365129226	0.006831710818566313	0	False	0	0	1.968639620854093	0.025801247519815718
0.15000000223517418	(12.64919662475586, 8.191570281982422, -27.980600357055664)	(0.9972230195999146, 0.07443733513355255, -0.002331067342311144)	(0.2139219343662262, 0.049351900815963745, 0.19397789239883423)	-39.45795202543085	0.0848683599479681	0	0	0.27674033511335966	0.27674033511335966	0.18399449691288672	1	False	0	0	1.9682099793872045	0.024122832465293786
0.23325000330805779	(12.676468849182129, 8.19918155670166, -27.957857131958008)	(0.9969784617424011, 0.07767768204212189, -0.00037968848482705653)	(0.2496231198310852, 0.052907079458236694, 0.4331050515174866)	-57.50978703775284	0.11932941101409927	0	0	0.32777465012403584	0.32777465012403584	0.27365501119494845	2	False	0	0	1.9618004283642265	0.018310089896025783
0.31675000488758087	(12.689098358154297, 8.19991683959961, -27.930171966552734)	(0.9968936443328857, 0.07872989773750305, -0.002124486258253455)	(0.1157519519329071, 0.0030918738339096308, 0.1955948919057846)	-68.595285468186	0.13432189980290005	0	0	0.548017322560164	0.548017322560164	0.1730620921693882	1	False	0	0	1.9616189758376412	0.015757905005210127
0.4000000059604645	(12.70108699798584, 8.200448036193848, -27.913328170776367)	(0.9970778226852417, 0.07634308934211731, -0.0027288561686873436)	(0.1866818070411682, -0.0012727847788482904, 0.20501673221588135)	-67.27599347991917	0.13128496151666588	0	0	0.732481072172148	0.732481072172148	0.21999128031784798	1	False	0	0	1.9616133461397762	0.0130539616837968
0.4832500070333481	(12.720832824707031, 8.200189590454102, -27.89678192138672)	(0.9970831871032715, 0.07630845159292221, -0.0014224728802219033)	(0.270797997713089, 0.001806200947612524, 0.21278716623783112)	-66.66871553427379	0.13086321383763377	0	0	0.8416952709250168	0.8416952709250168	0.3413067056053818	1	False	0	0	1.9627363366289021	0.008776197006294395
0.5667500086128712	(12.744152069091797, 8.200867652893066, -27.877689361572266)	(0.9970994591712952, 0.07610467821359634, -0.0008405226981267333)	(0.2826422154903412, 0.017371298745274544, 0.2326987236738205)	-66.83117884360568	0.13074937226506556	0	0	0.9722551263363843	0.9722551263363843	0.34053521423030253	1	False	0	0	1.9630802197483366	0.003743015144488493
0.6500000096857548	(12.768638610839844, 8.202459335327148, -27.857328414916992)	(0.9971789121627808, 0.07504666596651077, -0.0015086981002241373)	(0.3204347491264343, 0.011017206124961376, 0.24947309494018555)	-65.74281507531833	0.1284878772524759	0	0	1	1	0.4108129576588323	1	False	0	0	1.962562482726501	0.0
0.7332500107586384	(12.799674987792969, 8.202874183654785, -27.836225509643555)	(0.9972097277641296, 0.07464274019002914, -0.0011551170609891415)	(0.4391160309314728, 0.0043295640498399734, 0.25903618335723877)	-64.88498917029398	0.12683829884841763	0	0	1	1	0.522109068889083	2	False	0	0	1.9635073086979236	0.0
0.8167500123381615	(12.844036102294922, 8.203909873962402, -27.815610885620117)	(0.997320830821991, 0.07314348965883255, 0.0010293718660250306)	(0.629048764705658, 0.018738390877842903, 0.24030213057994843)	-63.657178967762135	0.12411051255789535	0	0	1	1	0.6917769365757644	2	False	0	0	1.9644154616422926	0.0
0.9000000134110451	(12.90600872039795, 8.205809593200684, -27.793973922729492)	(0.9974790811538696, 0.07093600928783417, 0.0018633392173796892)	(0.8718430399894714, 0.0312065239995718, 0.30052629113197327)	-61.67074051852097	0.1201903939832582	0	0	1	1	1.0348244598573428	3	False	0	0	1.9652317321345094	0.0
