timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(12.834595680236816, 8.511689186096191, -28)	(0.9817668199539185, 0.1900891661643982, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.8960088715051655	0.025695986650820957
0.06675000116229057	(12.834444999694824, 8.511931419372559, -27.993305206298828)	(0.9817193746566772, 0.19033001363277435, -0.0012565131764858961)	(-0.0004185503930784762, -0.004296132829040289, 0.12466517835855484)	-30.099367168085262	0.07248601480189117	0	0	0.5	0.5	0.007473888211921944	0	False	0	0	1.8957520491163222	0.0257965721474972
0.15000000223517418	(12.83972454071045, 8.513936996459961, -27.98194694519043)	(0.9815839529037476, 0.1910141110420227, -0.0025422514881938696)	(0.11937931180000305, 0.07702994346618652, 0.1651056855916977)	-62.748804661340685	0.13467835026067476	0	0	0.1470113891609442	0.1470113891609442	0.09818457037799048	1	False	0	0	1.894316596917685	0.02471613071582035
0.23325000330805779	(12.84977912902832, 8.522684097290039, -27.96738052368164)	(0.9807046055793762, 0.19547976553440094, -0.0024849516339600086)	(0.12360857427120209, 0.09134283661842346, 0.21458078920841217)	-90.60641500067327	0.187820785390466	0	0	0.2302315536360956	0.2302315536360956	0.12103791850096564	1	False	0	0	1.886682951239341	0.02255750008948476
0.31675000488758087	(12.861980438232422, 8.52646255493164, -27.94816017150879)	(0.980721652507782, 0.19539248943328857, -0.0026006849948316813)	(0.181603342294693, 0.03012220375239849, 0.22968904674053192)	-115.10880526051616	0.23437992649396452	0	0	0.32604575113673684	0.32604575113673684	0.20365392794607448	1	False	0	0	1.8842172712631156	0.0198376338252072
0.4000000059604645	(12.880861282348633, 8.52930736541748, -27.928380966186523)	(0.9810092449188232, 0.19394254684448242, -0.0026371588464826345)	(0.26491639018058777, 0.018876444548368454, 0.2654428482055664)	-127.74534725403105	0.24963981224922924	0	0	0.40856775791688	0.40856775791688	0.3208520107178761	1	False	0	0	1.8833870440752734	0.015653717785831578
0.4832500070333481	(12.903632164001465, 8.530776023864746, -27.90523338317871)	(0.9808510541915894, 0.1947292983531952, -0.003434517187997699)	(0.2602086365222931, 0.03823593631386757, 0.2789756953716278)	-126.70529788817208	0.24814650655837725	0	0	0.5045193447176024	0.5045193447176024	0.3359281523241784	1	False	0	0	1.884336939163626	0.010899589250373376
0.5667500086128712	(12.923624038696289, 8.534479141235352, -27.883230209350586)	(0.9812764525413513, 0.19253318011760712, -0.0052449991926550865)	(0.22475691139698029, 0.031041190028190613, 0.2486313283443451)	-124.91831500295783	0.24361811601103306	0	0	0.638854736558824	0.638854736558824	0.32164246406102504	1	False	0	0	1.8821127512136213	0.006476926611493905
0.6500000096857548	(12.942328453063965, 8.536009788513184, -27.863431930541992)	(0.9815576672554016, 0.1910465806722641, -0.006766483653336763)	(0.23221541941165924, 0.012023174203932285, 0.2214728146791458)	-121.97415796509034	0.23856010197880076	0	0	0.762914396261763	0.762914396261763	0.2970476888631619	1	False	0	0	1.8818952337170103	0.0024467792992863835
0.7332500107586384	(12.96264934539795, 8.537031173706055, -27.846471786499023)	(0.9815398454666138, 0.19113780558109283, -0.006779962219297886)	(0.25579962134361267, 0.020303869619965553, 0.18663278222084045)	-121.01192856586952	0.23683441341288358	0	0	0.8749303740746601	0.8749303740746601	0.3234886559767297	1	False	0	0	1.882298888091737	0.0
