timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(126.99750518798828, 27.50199317932129, -28)	(-0.0009970087558031082, 0.9999995231628418, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9965267866062508	0.025696096136155977
0.06675000116229057	(126.99742889404297, 27.501819610595703, -27.993261337280273)	(-0.0010630611795932055, 0.9999984502792358, -0.0013883805368095636)	(0.003889012848958373, 0.012630471959710121, 0.13712914288043976)	-11.732225046217838	0.023796007671867504	0	0	0.20597057211259345	0.20597057211259345	0.007706006392691533	0	False	0	0	1.996603772821759	0.025804782872629106
0.15000000223517418	(126.99768829345703, 27.509531021118164, -27.980546951293945)	(-0.0008099697879515588, 0.9999969601631165, -0.0022950528655201197)	(3.685994306579232e-05, 0.19659046828746796, 0.20151136815547943)	-11.679086257806517	0.022539558338340957	0	0	0.39305378636246857	0.39305378636246857	0.16325099097475254	1	False	0	0	1.9963135918905712	0.024179586173229572
0.23325000330805779	(126.99671173095703, 27.535076141357422, -27.957252502441406)	(-0.0012082780012860894, 0.9999992251396179, -3.0252835131250322e-05)	(-0.006614611484110355, 0.2339564561843872, 0.41080084443092346)	-11.392388318905073	0.022432422287315186	0	0	0.5444401638725712	0.5444401638725712	0.24201372438436697	2	False	0	0	1.9971881717045867	0.018627781892908257
0.31675000488758087	(126.99681091308594, 27.5474796295166, -27.931373596191406)	(-0.002017711289227009, 0.999997079372406, -0.0013051845598965883)	(0.004836193285882473, 0.12822715938091278, 0.18345674872398376)	-11.663064169735144	0.023103209889431674	0	0	0.8434190192902995	0.8434190192902995	0.1596840206571654	1	False	0	0	1.9970394762312325	0.01609203584583263
0.4000000059604645	(126.99688720703125, 27.56039810180664, -27.91451072692871)	(-0.0013937486801296473, 0.9999974966049194, -0.0017212528036907315)	(0.0037574325688183308, 0.1979956328868866, 0.2121533751487732)	-11.446903977129177	0.022124492794335912	0	0	1	1	0.23931038271719435	1	False	0	0	1.9969116129669482	0.013301733138022298
0.4832500070333481	(126.9970932006836, 27.581653594970703, -27.896846771240234)	(-0.0010918842162936926, 0.9999993443489075, -0.0004582662368193269)	(0.004162685014307499, 0.2965904772281647, 0.23881959915161133)	-10.898673525957324	0.021254088825800127	0	0	1	1	0.37789551190821713	1	False	0	0	1.9966207700383123	0.008666337078248598
0.5667500086128712	(126.99740600585938, 27.608129501342773, -27.875307083129883)	(-0.0013460188638418913, 0.9999991059303284, -0.00010729748464655131)	(0.0038923677057027817, 0.33016520738601685, 0.26773545145988464)	-10.902861964418909	0.021409190965888645	0	0	1	1	0.4083403337844201	2	False	0	0	1.9962022767960994	0.002998418546887649
0.6500000096857548	(126.99744415283203, 27.63703727722168, -27.852088928222656)	(-0.0010477489558979869, 0.9999993443489075, -0.0005725310766138136)	(0.001082578324712813, 0.3808273375034332, 0.2824123203754425)	-10.798244799096894	0.02104781622525771	0	0	1	1	0.48344332320319805	2	False	0	0	1.996048731661178	0.0
0.7332500107586384	(126.99779510498047, 27.674602508544922, -27.8288631439209)	(-0.0006468690698966384, 0.9999996423721313, 0.00039914826629683375)	(0.007111704908311367, 0.538979172706604, 0.2732699513435364)	-10.448495771603852	0.020368344477714625	0	0	1	1	0.6231989938332114	2	False	0	0	1.9955478236925541	0.0
0.8167500123381615	(126.9981689453125, 27.728078842163086, -27.807010650634766)	(-0.0006306645809672773, 0.9999978542327881, 0.0019418437732383609)	(0.0038127610459923744, 0.7419514656066895, 0.26746174693107605)	-10.306709830218109	0.020225799050897858	0	0	1	1	0.9045991138289501	3	False	0	0	1.9949605113592093	0.0
0.9000000134110451	(126.99869537353516, 27.801708221435547, -27.781251907348633)	(-0.00013120981748215854, 0.9999936819076538, 0.0035410465206950903)	(0.011988706886768341, 1.0408461093902588, 0.3520534932613373)	-10.180216832222959	0.019782158780531505	0	0	0.9999999614460622	0.9999999614460622	1.9645278352826365	4	False	0	0	1.994140162351434	0.0
0.9832500144839287	(126.99938201904297, 27.909008026123047, -27.75686264038086)	(0.0006296659121289849, 0.999960720539093, 0.008835568092763424)	(0.003173717763274908, 1.4957855939865112, 0.18129809200763702)	-9.725517637551908	0.0188868678417386	0	0	0.34869625691148715	0.34869625691148715	2.9044137660698244	5	False	0	0	1.9930251865984814	0.0
1.0667500160634518	(126.99971008300781, 28.052104949951172, -27.752378463745117)	(0.0013855872675776482, 0.9999311566352844, 0.011647905223071575)	(-0.00956912711262703, 1.9967557191848755, -0.012909173965454102)	-9.48715083635672	0.01864125458341948	0	0	0.5596737168107638	0.5596737168107638	2.1608632764834756	7	False	0	0	1.992061973298957	0.0
