timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(12.83428955078125, 8.511107444763184, -28)	(0.9818058609962463, 0.18988749384880066, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.8962471524655198	0.02569589523916116
0.06675000116229057	(12.834218978881836, 8.511360168457031, -27.993181228637695)	(0.9817567467689514, 0.19013601541519165, -0.0013634957140311599)	(0.016232067719101906, -0.0024637712631374598, 0.1400928944349289)	-30.74877375002997	0.07443501782350112	0	0	0.5	0.5	0.0037267649604425315	1	False	0	0	1.8959883778360047	0.02578510821730584
0.15000000223517418	(12.83930778503418, 8.513744354248047, -27.98199462890625)	(0.9815980792045593, 0.1909419149160385, -0.002528919605538249)	(0.09420580416917801, 0.08038078993558884, 0.142693430185318)	-64.89890662352357	0.13915200777055492	0	0	0.1644150399445662	0.1644150399445662	0.07332276116154103	1	False	0	0	1.8941563187878305	0.024732295438242513
0.23325000330805779	(12.848660469055176, 8.521624565124512, -27.967411041259766)	(0.980770468711853, 0.19514819979667664, -0.002517341636121273)	(0.13256458938121796, 0.08606602251529694, 0.21309013664722443)	-92.86040594509333	0.1918849346234949	0	0	0.2576186257369197	0.2576186257369197	0.1093825715862297	1	False	0	0	1.88731051708979	0.022740457484468513
0.31675000488758087	(12.861506462097168, 8.52610969543457, -27.948566436767578)	(0.9807546138763428, 0.19522759318351746, -0.0025598141364753246)	(0.18676744401454926, 0.02975401282310486, 0.23300005495548248)	-115.89816065237619	0.22420950800206638	0	0	0.3646609764397584	0.3646609764397584	0.23854577832856588	1	False	0	0	1.8842105378939245	0.019864347015416617
0.4000000059604645	(12.880290985107422, 8.526734352111816, -27.927661895751953)	(0.9812297224998474, 0.19282841682434082, -0.0023006764240562916)	(0.26190081238746643, 0.003790995106101036, 0.2676886320114136)	-107.94285230728083	0.2090751077059873	0	0	0.4622630345757852	0.4622630345757852	0.30490847251919606	1	False	0	0	1.8855780233762502	0.015710539126125744
0.4832500070333481	(12.902398109436035, 8.528951644897461, -27.90485382080078)	(0.9811288714408875, 0.19333608448505402, -0.0026800832711160183)	(0.2515634596347809, 0.04229530319571495, 0.27783817052841187)	-102.86699971739853	0.20036248307667043	0	0	0.5804713199613859	0.5804713199613859	0.32997054288599764	1	False	0	0	1.8857135712913615	0.011026415930420419
0.5667500086128712	(12.921897888183594, 8.531793594360352, -27.88260841369629)	(0.9815118908882141, 0.19135144352912903, -0.004350957926362753)	(0.21684302389621735, 0.030355796217918396, 0.2452494502067566)	-98.83266901118499	0.1919359450168834	0	0	0.7305519280771464	0.7305519280771464	0.30241597810964277	1	False	0	0	1.8844585808386216	0.006750157804438883
0.6500000096857548	(12.93958854675293, 8.533655166625977, -27.8635311126709)	(0.9817287921905518, 0.19019757211208344, -0.005784482695162296)	(0.21597731113433838, 0.016906509175896645, 0.20805174112319946)	-94.74525961180049	0.18478481779786832	0	0	0.878118265464165	0.878118265464165	0.27194170751704794	1	False	0	0	1.8838359363803885	0.0029391655171021602
0.7332500107586384	(12.958270072937012, 8.535102844238281, -27.84758949279785)	(0.9816998243331909, 0.19033841788768768, -0.006058851256966591)	(0.23477858304977417, 0.020855046808719635, 0.1779199093580246)	-92.98916524656046	0.18176659812486887	0	0	1	1	0.29892873264512915	1	False	0	0	1.8836953169497357	0.0
0.8167500123381615	(12.980622291564941, 8.53775691986084, -27.83333969116211)	(0.9820852279663086, 0.18837231397628784, -0.0049489932134747505)	(0.3172972798347473, 0.042649708688259125, 0.1712457686662674)	-91.11541975139566	0.1777319546207208	0	0	1	1	0.39764408444447635	1	False	0	0	1.8826073676293276	0.0
0.9000000134110451	(13.01366901397705, 8.542123794555664, -27.818023681640625)	(0.9824162125587463, 0.18668882548809052, -0.0023974364157766104)	(0.48834142088890076, 0.060724396258592606, 0.19957099854946136)	-89.10855413661628	0.17434182244118876	0	0	1	1	0.572285330055397	2	False	0	0	1.8805570179190467	0.0
0.9832500144839287	(13.06379222869873, 8.54830551147461, -27.800588607788086)	(0.9825998544692993, 0.18573272228240967, 0.000994762871414423)	(0.7127553224563599, 0.09021057188510895, 0.22536133229732513)	-88.64332696311746	0.17366865041458293	0	0	1	1	0.8662192799440178	3	False	0	0	1.8778877855826088	0.0
1.0667500160634518	(13.135369300842285, 8.557933807373047, -27.779075622558594)	(0.9832099676132202, 0.18245582282543182, 0.002849993295967579)	(1.0412384271621704, 0.13594521582126617, 0.29134324193000793)	-87.82152394305531	0.1714210408288541	0	0	0.9999478385457553	0.9999478385457553	1.2693474761204078	4	False	0	0	1.8732773477584603	0.0
1.1500000171363354	(13.240483283996582, 8.570746421813965, -27.75602149963379)	(0.9840508103370667, 0.17767846584320068, 0.008617331273853779)	(1.444285273551941, 0.18066328763961792, 0.2025384157896042)	-85.79566524713476	0.16802744614375176	0	0	0.30975871581715797	0.30975871581715797	3.304936629155196	5	False	0	0	1.8678304376778696	0.0
1.233250018209219	(13.380585670471191, 8.590930938720703, -27.751605987548828)	(0.9848890900611877, 0.172809436917305, 0.01141356024891138)	(1.9634886980056763, 0.2014586180448532, -0.032774362713098526)	-84.35891879568723	0.16527471041803346	0	0	0.32325622273655336	0.32325622273655336	3.292246928796112	7	False	0	0	1.8574709579098925	0.0
