timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(12.686799049377441, 8.258991241455078, -28)	(0.9950258135795593, 0.099617138504982, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9271154476030807	0.025696020653497742
0.06675000116229057	(12.6867094039917, 8.259222030639648, -27.993202209472656)	(0.995002806186676, 0.09983785450458527, -0.0013652029447257519)	(0.015344628132879734, -0.0029846136458218098, 0.13835741579532623)	-25.723210571257695	0.06321924623431197	0	0	0.5	0.5	0.004756541395108295	1	False	0	0	1.926881004812009	0.02579268464986273
0.15000000223517418	(12.695068359375, 8.261136054992676, -27.98072052001953)	(0.9949218034744263, 0.10062272101640701, -0.0023527909070253372)	(0.2211923897266388, 0.08778522163629532, 0.18874382972717285)	-56.559464365457245	0.12148675183592234	0	0	0.1625435068421903	0.1625435068421903	0.1850853670155442	1	False	0	0	1.9253294906614473	0.024073660884359915
0.23325000330805779	(12.71606159210205, 8.270727157592773, -27.95956802368164)	(0.9944590330123901, 0.1051049530506134, -0.00207271846011281)	(0.13616380095481873, 0.06454025954008102, 0.32297006249427795)	-81.2623191322253	0.16790354589751658	0	0	0.23602995664504148	0.23602995664504148	0.07158673763411799	1	False	0	0	1.9166464159835914	0.019693522551194942
0.31675000488758087	(12.721457481384277, 8.271517753601074, -27.939817428588867)	(0.9944858551025391, 0.1048012524843216, -0.0037977145984768867)	(0.07748930156230927, -0.019410179927945137, 0.20162788033485413)	-94.6785343055708	0.18160540873061032	0	0	0.5032521989628325	0.5032521989628325	0.10388155844990477	1	False	0	0	1.9159715892871578	0.01858821006201572
0.4000000059604645	(12.733654022216797, 8.270959854125977, -27.924047470092773)	(0.9946648478507996, 0.10311803221702576, -0.00293616927228868)	(0.2227533757686615, -0.0007620657561346889, 0.18115654587745667)	-85.52289571793825	0.16500182209328046	0	0	0.6124285478333712	0.6124285478333712	0.26809483607958956	1	False	0	0	1.916781931109213	0.015845178300211482
0.4832500070333481	(12.753904342651367, 8.270380020141602, -27.905973434448242)	(0.9946916699409485, 0.10289181023836136, -0.0013045265804976225)	(0.2456885427236557, -0.004032925236970186, 0.2407330572605133)	-79.63852595497846	0.15411331563527245	0	0	0.743022170943787	0.743022170943787	0.3185285434561504	1	False	0	0	1.917780977769161	0.011448189932094288
0.5667500086128712	(12.773676872253418, 8.271225929260254, -27.885997772216797)	(0.9948795437812805, 0.10106299072504044, -0.0009641938377171755)	(0.23506775498390198, 0.014635338447988033, 0.2406214475631714)	-74.19000449587355	0.1432850049303349	0	0	0.9030016869709925	0.9030016869709925	0.2962502359148128	1	False	0	0	1.9173446931074984	0.007073327627925785
0.6500000096857548	(12.79353141784668, 8.27200698852539, -27.86692237854004)	(0.9949789047241211, 0.100064218044281, -0.002059901598840952)	(0.24242816865444183, 0.00265025463886559, 0.22255098819732666)	-69.2026265764271	0.13421832231010497	0	0	1	1	0.31474965743081923	1	False	0	0	1.9169749427541039	0.0028089021355772736
0.7332500107586384	(12.815631866455078, 8.272371292114258, -27.84836769104004)	(0.9949655532836914, 0.10016357898712158, -0.003276958130300045)	(0.2946343421936035, 0.014270277693867683, 0.21300701797008514)	-66.01650708983598	0.1283511822178075	0	0	1	1	0.3781463271957983	1	False	0	0	1.9170683661379186	0.0
0.8167500123381615	(12.843735694885254, 8.27363395690918, -27.830707550048828)	(0.9951439499855042, 0.09839815646409988, -0.0025307724718004465)	(0.3934268057346344, 0.013145294971764088, 0.21992813050746918)	-62.80072462859429	0.12155359729121261	0	0	1	1	0.4876297511454511	2	False	0	0	1.9163879369728545	0.0
0.9000000134110451	(12.884343147277832, 8.275314331054688, -27.812362670898438)	(0.9953532218933105, 0.09629127383232117, 0.00015564016939606518)	(0.5934790372848511, 0.03296064957976341, 0.21271224319934845)	-58.846015630735934	0.11414159642006129	0	0	1	1	0.8455155140473521	2	False	0	0	1.915548808977827	0.0
0.9832500144839287	(12.944137573242188, 8.278741836547852, -27.79291343688965)	(0.9954569339752197, 0.09518745541572571, 0.002182594034820795)	(0.8568316698074341, 0.03623674809932709, 0.26542094349861145)	-56.350799348221734	0.1096229284061744	0	0	1	1	0.9867161890910271	3	False	0	0	1.913360241835751	0.0
1.0667500160634518	(13.030802726745605, 8.28310775756836, -27.768218994140625)	(0.9956499338150024, 0.09298862516880035, 0.005856419447809458)	(1.2447381019592285, 0.054705675691366196, 0.2998417913913727)	-54.0965162328449	0.10511625664856504	0	0	0.7121546553097149	0.7121546553097149	3.2854482771222995	5	False	0	0	1.910789890618788	0.0
1.1500000171363354	(13.153509140014648, 8.290993690490723, -27.752819061279297)	(0.9958430528640747, 0.09035586565732956, 0.011507951654493809)	(1.6890273094177246, 0.06858520954847336, 0.016532311215996742)	-51.87246453738477	0.10091794747111632	0	0	0.233033313291235	0.233033313291235	3.411823889952828	6	False	0	0	1.9054466128957823	0.0
1.233250018209219	(13.314184188842773, 8.301363945007324, -27.752958297729492)	(0.9961514472961426, 0.0867181122303009, 0.012743470259010792)	(2.1860194206237793, 0.11515627801418304, -0.07473824173212051)	-50.10973048199658	0.097674298450114	0	0	0.6457843483629305	0.6457843483629305	2.5164661447813286	8	False	0	0	1.8984057883616403	0.0
1.316750019788742	(13.512811660766602, 8.31224250793457, -27.756271362304688)	(0.9965607523918152, 0.0818529948592186, 0.012913179583847523)	(2.640542984008789, 0.15039262175559998, -0.007390780374407768)	-48.12211778876847	0.09314920192891539	0	0	0.546048796526557	0.546048796526557	3.7486703635841145	10	False	0	0	1.8916426707673006	0.0
1.4000000208616257	(13.753875732421875, 8.323996543884277, -27.7580623626709)	(0.9968802332878113, 0.07749734073877335, 0.014963213354349136)	(3.1793782711029053, 0.10308424383401871, -0.05561195686459541)	-46.2414035399914	0.09007197947825683	0	0	0.31939378248025985	0.31939378248025985	3.4285004506120527	11	False	0	0	1.8821753550774327	0.0
1.4832500219345093	(14.042400360107422, 8.338227272033691, -27.759340286254883)	(0.9972962141036987, 0.07155858725309372, 0.016718188300728798)	(3.7503561973571777, 0.14793245494365692, 0.009815225377678871)	-44.56059061824457	0.08697131223036283	0	0	0.35899981708420636	0.35899981708420636	4.201231363880245	14	False	0	0	1.8683021203703514	0.0
1.5667500235140324	(14.37779712677002, 8.352643966674805, -27.759599685668945)	(0.997686505317688, 0.06556928902864456, 0.01795557327568531)	(4.267987251281738, 0.2047383338212967, 0.0015107460785657167)	-43.36447317426391	0.08467553971197037	0	0	0.16221034974201753	0.16221034974201753	4.44895095284591	15	False	0	0	1.8543009939766497	0.0
1.650000024586916	(14.74329948425293, 8.366069793701172, -27.761098861694336)	(0.9981330037117004, 0.05901043862104416, 0.015756739303469658)	(4.47227668762207, 0.1829800009727478, -0.030253924429416656)	-41.9948944308857	0.08178435906980097	0	0	0.17972018796781863	0.17972018796781863	4.5962447798609	16	False	0	0	1.8386853532571596	0.0
1.7332500256597996	(15.125177383422852, 8.378071784973145, -27.7629451751709)	(0.9985591173171997, 0.05243614315986633, 0.011416792869567871)	(4.727441787719727, 0.16616091132164001, -0.008539306931197643)	-40.301634533011935	0.07827760779841776	0	0	0.17149918512129994	0.17149918512129994	4.915114282179077	17	False	0	0	1.8220377805714816	0.0
1.8167500272393227	(15.52781867980957, 8.388630867004395, -27.764009475708008)	(0.9989145398139954, 0.04582427069544792, 0.008359876461327076)	(4.929206848144531, 0.13812141120433807, 0.004532109946012497)	-38.17323822280527	0.07409398517561816	0	0	0.18624981094965215	0.18624981094965215	5.040906618036672	18	False	0	0	1.8061517317803388	0.0
1.9000000283122063	(15.950440406799316, 8.397370338439941, -27.76455307006836)	(0.9992026090621948, 0.03941618651151657, 0.006366207264363766)	(5.186931610107422, 0.06981752067804337, -0.01664903573691845)	-35.79470231671568	0.06927213220735079	0	0	0.1662426586458004	0.1662426586458004	5.256460508035751	19	False	0	0	1.7867498325578075	0.0
1.9832500293850899	(16.391324996948242, 8.40420913696289, -27.764802932739258)	(0.9994500279426575, 0.032780230045318604, 0.005024900659918785)	(5.395064830780029, 0.10628819465637207, -0.004986713640391827)	-33.19912925898716	0.06386949418524247	0	0	0.1855636075132212	0.1855636075132212	5.544635950219947	19	False	0	0	1.7687871223779288	0.0
2.066750030964613	(16.84940528869629, 8.409344673156738, -27.76520347595215)	(0.9996352791786194, 0.02673233672976494, 0.0038211806677281857)	(5.617730140686035, 0.028415601700544357, -0.0009596407180652022)	-30.1785352187545	0.057998784802444796	0	0	0.1715565403442486	0.1715565403442486	5.679540190085349	20	False	0	0	1.749203743692099	0.0
2.1500000320374966	(17.32689094543457, 8.412710189819336, -27.765281677246094)	(0.9997774362564087, 0.020869441330432892, 0.003103340743109584)	(5.836098670959473, 0.03623001277446747, -0.02268655225634575)	-26.625413019174353	0.050463081610050586	0	0	0.18856650972704095	0.18856650972704095	6.007100133637315	21	False	0	0	1.730143399770941	0.0
2.23325003311038	(17.82082748413086, 8.414541244506836, -27.76542854309082)	(0.9998731017112732, 0.015725957229733467, 0.0025489218533039093)	(6.026988983154297, 0.028470354154706, 0.01442201528698206)	-21.425048042179828	0.03966080219900481	0	0	0.17505843346173663	0.17505843346173663	6.133423098088054	22	False	0	0	1.7097397745631788	0.0
2.3167500346899033	(18.332273483276367, 8.415672302246094, -27.76563262939453)	(0.999934196472168, 0.011260445229709148, 0.0021941172890365124)	(6.229487419128418, 0.03147277981042862, 0.0053987083956599236)	-14.883139298490423	0.027276879983297295	0	0	0.17758892876137533	0.17758892876137533	6.2529604303425295	22	False	0	0	1.688456155767289	0.0
2.400000035762787	(18.86195945739746, 8.416338920593262, -27.765766143798828)	(0.9999670386314392, 0.00792553462088108, 0.001795292249880731)	(6.445285797119141, -0.004393360577523708, 0.002272525569424033)	-12.792705075696476	0.025605756232285285	0	0	0.17825032472129845	0.17825032472129845	6.538361989448514	23	False	0	0	1.6655479586111928	0.0
2.4832500368356705	(19.406007766723633, 8.415603637695312, -27.765588760375977)	(0.9999861717224121, 0.005091671831905842, 0.0013334726681932807)	(6.6357293128967285, -0.02795836515724659, 0.006187382619827986)	-13.842581909523718	0.02668861684121175	0	0	0.17564538789178297	0.17564538789178297	6.764671881529683	24	False	0	0	1.6429271996549748	0.0
2.5667500384151936	(19.965280532836914, 8.413363456726074, -27.765405654907227)	(0.9999974966049194, 0.0020423810929059982, 0.0009420983260497451)	(6.803116321563721, -0.014198055490851402, -0.0053749242797493935)	-12.121696534436293	0.02277946354622103	0	0	0.1977978787054185	0.1977978787054185	6.894360106685655	24	False	0	0	1.6209017228334455	0.0
2.650000039488077	(20.54088592529297, 8.410150527954102, -27.765413284301758)	(0.9999996423721313, -0.0006414436502382159, 0.0004079373902641237)	(6.996613025665283, -0.07458896934986115, -0.014541645534336567)	-9.413953149591123	0.01677371242618734	0	0	0.17656501871779748	0.17656501871779748	7.166483209362501	25	False	0	0	1.5990929363140696	0.0
2.7332500405609608	(21.128700256347656, 8.406394958496094, -27.765470504760742)	(0.9999955892562866, -0.002945240354165435, -5.5348104069707915e-05)	(7.128291130065918, -0.009319325909018517, -0.0118640111759305)	-4.787762192344411	0.007343063834461761	0	0	0.18978372557087858	0.18978372557087858	7.231203926486733	26	False	0	0	1.578599466788961	0.0
2.816750042140484	(21.73042106628418, 8.403107643127441, -27.76566505432129)	(0.9999908804893494, -0.004262139089405537, -0.0003026336489710957)	(7.331271648406982, -0.05397490784525871, 0.009945576079189777)	1.5448489917680441	-0.0066039844711049496	0	0	0.15777412456471313	0.15777412456471313	7.3523272251706215	26	False	0	0	1.5577709383100375	0.0
2.9000000432133675	(22.346647262573242, 8.401710510253906, -27.765928268432617)	(0.9999903440475464, -0.004234027117490768, -0.0011575553799048066)	(7.437400817871094, -0.014077916741371155, -0.03448747470974922)	10.218379932867395	-0.02323771427212996	0	0	0.16136707054284696	0.16136707054284696	7.573553581877395	27	False	0	0	1.5368360826961212	0.0
2.983250044286251	(22.970794677734375, 8.403331756591797, -27.766244888305664)	(0.9999952912330627, -0.002220203634351492, -0.0021615647710859776)	(7.5707244873046875, 0.057677946984767914, 0.00829119049012661)	18.28215038429077	-0.03891708817819223	0	0	0.15278112161006502	0.15278112161006502	7.743809947780105	27	False	0	0	1.5144963660664772	0.0
3.066750045865774	(23.606307983398438, 8.409149169921875, -27.766592025756836)	(0.9999948143959045, 0.0016983604291453958, -0.0027165987994521856)	(7.664986610412598, 0.12813624739646912, 0.021134307608008385)	25.740457677335865	-0.05316188795500404	0	0	0.1654456093261459	0.1654456093261459	7.772809991500553	28	False	0	0	1.4893770701880973	0.0
3.1500000469386578	(24.253921508789062, 8.42059326171875, -27.76698875427246)	(0.9999662637710571, 0.007540035992860794, -0.003257710486650467)	(7.794318199157715, 0.19148430228233337, 0.03274572268128395)	33.1594238870548	-0.0678086749627147	0	0	0.1625829901568763	0.1625829901568763	7.862291319806669	28	False	0	0	1.4634575321771899	0.0
3.2332500480115414	(24.911041259765625, 8.438684463500977, -27.76736831665039)	(0.999877393245697, 0.015275071375072002, -0.0034406683407723904)	(7.913793087005615, 0.277413934469223, 0.027502328157424927)	39.71242257655657	-0.08009314149878496	0	0	0.15728690789727362	0.15728690789727362	7.916495992746915	29	False	0	0	1.43317767373175	0.0
3.3167500495910645	(25.57718276977539, 8.464405059814453, -27.76780128479004)	(0.9996806979179382, 0.02496246248483658, -0.003902615513652563)	(8.030267715454102, 0.36621740460395813, 0.013493815436959267)	44.9739348266218	-0.09002966298474775	0	0	0.15351613374401796	0.15351613374401796	8.01825835573176	29	False	0	0	1.401280081168466	0.0
3.400000050663948	(26.25448226928711, 8.498669624328613, -27.768198013305664)	(0.9993258118629456, 0.03646543249487877, -0.004263235256075859)	(8.145031929016113, 0.4210706949234009, 0.01155500765889883)	49.269285229418095	-0.09803251178527626	0	0	0.15223672082982342	0.15223672082982342	8.123815495867843	29	False	0	0	1.3667170230319574	0.0021634140239279454
3.4832500517368317	(26.937461853027344, 8.542364120483398, -27.76857566833496)	(0.9987538456916809, 0.04969300702214241, -0.00462404265999794)	(8.238203048706055, 0.5666950345039368, 0.06122290715575218)	52.181951922084885	-0.10303874358948077	0	0	0.14859953349737023	0.14859953349737023	8.407477049559922	30	False	0	0	1.3271190171246219	0.010959944730471238
3.5667500533163548	(27.62752914428711, 8.596830368041992, -27.76884651184082)	(0.9979233741760254, 0.0642271637916565, -0.0048778182826936245)	(8.310527801513672, 0.7275617122650146, 0.04322124272584915)	53.45596568069379	-0.10499564220802377	0	0	0.1614818880168404	0.1614818880168404	8.449453283126175	30	False	0	0	1.288034985436429	0.024026845359700788
3.6500000543892384	(28.327287673950195, 8.662911415100098, -27.769149780273438)	(0.9968507289886475, 0.07915043085813522, -0.004894566256552935)	(8.43853759765625, 0.9014822840690613, -0.036685217171907425)	53.83319446290717	-0.10565068986822114	0	0	0.1553010773763651	0.1553010773763651	8.450709769669372	31	False	0	0	1.2439657158500101	0.04053622101957288
3.733250055462122	(29.033180236816406, 8.740275382995605, -27.769411087036133)	(0.9955528974533081, 0.09406697750091553, -0.005062486045062542)	(8.529298782348633, 0.9982216358184814, -0.010447819717228413)	53.78145145878952	-0.10535952881174823	0	0	0.1531559550036999	0.1531559550036999	8.69730915570337	31	False	0	0	1.196661615208276	0.05971005795455253
3.816750057041645	(29.745336532592773, 8.828926086425781, -27.769285202026367)	(0.9940048456192017, 0.10921390354633331, -0.0051646181382238865)	(8.605576515197754, 1.118439793586731, 0.011141866445541382)	52.85003250124128	-0.10316751592119817	0	0	0.16702272359465792	0.16702272359465792	8.638747510062064	31	False	0	0	1.153308358016624	0.0809670522999032
3.9000000581145287	(30.46760368347168, 8.929668426513672, -27.769245147705078)	(0.992202877998352, 0.12453648447990417, -0.004899156279861927)	(8.685076713562012, 1.2918074131011963, -0.02026628702878952)	51.39065996549197	-0.10012078555549553	0	0	0.16620067946211065	0.16620067946211065	8.881661260676587	32	False	0	0	1.1076873058736854	0.1026044790657864
3.9832500591874123	(31.194665908813477, 9.04181957244873, -27.769445419311523)	(0.990241289138794, 0.13927167654037476, -0.005040985997766256)	(8.774979591369629, 1.4142343997955322, -0.019464358687400818)	49.826571832952894	-0.09732891997484248	0	0	0.15631726030293291	0.15631726030293291	8.859398239442537	32	False	0	0	1.0611331434265008	0.1233800170399535
4.066750060766935	(31.927352905273438, 9.165396690368652, -27.769405364990234)	(0.9881281852722168, 0.1535474807024002, -0.005092154256999493)	(8.841684341430664, 1.5595616102218628, 0.002087760716676712)	49.368613469381394	-0.09710279933851858	0	0	0.15847599624063832	0.15847599624063832	9.140339981051543	32	False	0	0	1.0254546118361216	0.1425626661347451
4.150000061839819	(32.66883850097656, 9.301888465881348, -27.769493103027344)	(0.9858399033546448, 0.16760966181755066, -0.00515656778588891)	(8.904890060424805, 1.7127130031585693, -0.0041684117168188095)	50.64142646550323	-0.10001328271457763	0	0	0.14991184061996632	0.14991184061996632	9.021697567191522	33	False	0	0	0.9913029790988945	0.15997948112053717
4.233250062912703	(33.412384033203125, 9.450177192687988, -27.769580841064453)	(0.9832587242126465, 0.18213322758674622, -0.005446971394121647)	(8.966715812683105, 1.8647372722625732, -0.012739111669361591)	52.73676964297667	-0.10462053357576377	0	0	0.15306547766914008	0.15306547766914008	9.13188915398139	33	False	0	0	0.9602295586462619	0.17428422804474009
4.316750064492226	(34.16078567504883, 9.611679077148438, -27.769834518432617)	(0.9803325533866882, 0.1972735971212387, -0.005591569934040308)	(8.997757911682129, 2.008152723312378, 0.029332617297768593)	56.34644061816709	-0.11183996334680306	0	0	0.1493919206647074	0.1493919206647074	9.303892387724952	33	False	0	0	0.9401376870984679	0.18503247244393584
4.400000065565109	(34.91448211669922, 9.78783893585205, -27.77027702331543)	(0.976935625076294, 0.213450089097023, -0.005976448301225901)	(9.026159286499023, 2.2019031047821045, 0.01305139809846878)	60.5467997736716	-0.12044785905853311	0	0	0.13664227379028593	0.13664227379028593	9.384417396055806	33	False	0	0	0.9291979780842681	0.19202256374562998
4.483250066637993	(35.66785430908203, 9.978928565979004, -27.770715713500977)	(0.9730066657066345, 0.23069091141223907, -0.0063031441532075405)	(9.05144214630127, 2.3877017498016357, -0.006579561159014702)	65.25455747175837	-0.12982647326668886	0	0	0.1260057604370247	0.1260057604370247	9.37682345689025	34	False	0	0	0.9242089385812109	0.19495258380496894
4.566750068217516	(36.4216194152832, 10.186698913574219, -27.77113914489746)	(0.9683737754821777, 0.24941463768482208, -0.006668670568615198)	(9.048447608947754, 2.5955069065093994, -0.014210973866283894)	70.5117345651321	-0.14061233684495167	0	0	0.12207181753036758	0.12207181753036758	9.386377507178857	34	False	0	0	0.9255317215142487	0.19340882571097306
4.6500000692903996	(37.17646026611328, 10.412801742553711, -27.771625518798828)	(0.9628878235816956, 0.26980695128440857, -0.007153972052037716)	(9.03342056274414, 2.827929973602295, -0.00804724358022213)	76.79071708846293	-0.1530331385768288	0	0	0.12748282533701097	0.12748282533701097	9.409351218866238	34	False	0	0	0.9414370262819018	0.18699653669800664
4.733250070363283	(37.92681121826172, 10.65723991394043, -27.772201538085938)	(0.9564451575279236, 0.2918139398097992, -0.007559599820524454)	(8.98636245727539, 3.0651237964630127, 0.008477349765598774)	84.34567490038881	-0.1689440155498235	0	0	0.1184326074010779	0.1184326074010779	9.416352775778135	34	False	0	0	0.9676842487962352	0.1756711255359088
4.816750071942806	(38.67269515991211, 10.922826766967773, -27.773069381713867)	(0.9487311244010925, 0.315981924533844, -0.008039633743464947)	(8.916851997375488, 3.324903726577759, -0.0014062398113310337)	95.26901545369321	-0.19192308943923697	0	0	0.10272501332416278	0.10272501332416278	9.478434923981396	34	False	0	0	1.0001396418606925	0.16001324524726412
4.90000007301569	(39.41411209106445, 11.213062286376953, -27.774168014526367)	(0.9393191337585449, 0.3429381251335144, -0.008546346798539162)	(8.837499618530273, 3.6203019618988037, -0.024286488071084023)	108.30505825490964	-0.21781093948556277	0	0	0.09434333774058432	0.09434333774058432	9.573061339293364	34	False	0	0	1.0371635848535181	0.14063790185087588
